station,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,dewpoint_2m_min,dewpoint_2m_max,dewpoint_2m_mean
海南_乐东,2020-05-21,36.9,27.4,31.2,0.3,0.3,2.0,21.1,44.3,211,22.29,5.9,21.7,25.6,23.6
海南_乐东,2020-05-22,35.8,27.0,30.9,0.8,0.8,3.0,16.3,34.9,213,15.62,4.29,23.0,24.5,23.4
海南_乐东,2020-05-23,34.3,26.3,29.7,14.0,14.0,11.0,9.3,26.3,199,16.87,3.85,23.6,26.1,24.4
海南_乐东,2020-05-24,33.1,25.6,28.2,11.2,11.2,10.0,14.9,30.2,197,18.43,4.08,23.5,25.2,24.6
海南_乐东,2020-05-25,33.7,26.4,29.7,1.0,1.0,9.0,18.8,39.2,206,24.56,5.66,22.0,25.0,23.5
海南_乐东,2020-05-26,35.0,25.9,30.0,0.3,0.3,3.0,14.5,36.0,214,22.96,5.46,22.7,24.7,23.7
海南_乐东,2020-05-27,33.8,25.4,29.3,1.6,1.6,4.0,13.8,32.0,297,19.48,4.52,22.4,24.4,23.2
海南_乐东,2020-05-28,31.9,24.5,27.9,2.9,2.9,5.0,12.2,31.0,242,15.57,3.46,22.4,24.3,23.3
海南_乐东,2020-05-29,33.7,24.4,28.4,2.5,2.5,5.0,14.8,31.3,191,19.88,4.62,21.0,24.2,23.1
海南_乐东,2020-05-30,31.5,25.8,28.2,11.9,11.9,13.0,15.1,38.2,202,18.04,4.03,21.9,25.8,23.8
海南_乐东,2020-05-31,32.7,24.6,28.6,2.1,2.1,12.0,16.3,38.2,179,21.91,4.86,22.0,25.4,23.7
海南_乐东,2020-06-01,31.8,25.9,28.4,4.8,4.8,16.0,19.3,40.7,171,21.28,4.59,22.8,24.9,24.3
海南_乐东,2020-06-02,32.3,25.9,28.0,9.6,9.6,16.0,18.9,41.4,177,21.62,4.56,22.6,25.5,24.6
海南_乐东,2020-06-03,31.8,26.0,28.5,3.1,3.1,13.0,17.3,36.7,176,22.46,4.9,22.1,25.1,24.1
海南_乐东,2020-06-04,32.0,25.2,28.2,2.6,2.6,9.0,15.1,31.7,173,18.93,4.21,22.9,25.1,24.1
海南_乐东,2020-06-05,33.0,25.9,29.1,2.4,2.4,9.0,17.4,37.4,197,21.74,5.08,22.0,25.2,23.8
海南_乐东,2020-06-06,32.4,26.0,28.9,4.6,4.6,9.0,17.8,37.8,215,21.24,4.84,22.8,25.7,24.1
海南_乐东,2020-06-07,33.4,26.0,29.6,0.7,0.7,5.0,19.9,40.3,211,23.87,5.6,21.8,25.7,23.4
海南_乐东,2020-06-08,33.7,26.1,29.6,1.6,1.6,6.0,18.1,38.9,214,20.38,4.81,21.6,26.2,23.4
海南_乐东,2020-06-09,33.0,25.8,29.4,0.8,0.8,5.0,15.2,35.6,187,20.99,4.84,21.8,24.8,23.5
海南_乐东,2020-06-10,34.3,26.1,29.6,0.3,0.3,3.0,15.1,33.8,174,23.01,5.46,21.1,25.0,23.4
海南_乐东,2020-06-11,33.8,24.9,29.0,0.9,0.9,7.0,13.9,28.4,178,22.68,5.33,20.9,24.2,23.0
海南_乐东,2020-06-12,36.5,25.0,29.5,0.1,0.1,1.0,18.0,37.4,180,26.05,6.14,19.8,24.2,22.6
海南_乐东,2020-06-13,35.7,25.0,29.9,0.1,0.1,1.0,12.1,29.5,208,22.92,5.43,21.9,24.1,23.1
海南_乐东,2020-06-14,29.3,26.0,27.6,12.1,12.1,10.0,13.5,34.9,182,9.43,2.11,24.0,25.0,24.5
海南_乐东,2020-06-15,30.4,25.2,26.7,24.1,24.1,18.0,15.0,38.2,157,11.02,2.38,23.7,25.5,24.4
海南_乐东,2020-06-16,27.5,23.2,25.0,57.3,57.3,21.0,11.5,34.6,144,8.39,1.73,22.3,25.0,23.6
海南_乐东,2020-06-17,27.1,23.6,25.0,40.5,40.5,18.0,10.2,32.8,177,8.83,1.76,22.5,25.2,23.6
海南_乐东,2020-06-18,30.0,24.1,27.0,6.6,6.6,17.0,14.6,35.6,173,20.97,4.24,23.1,25.7,23.9
海南_乐东,2020-06-19,29.2,25.1,27.2,5.5,5.5,19.0,14.8,34.6,151,18.63,3.75,23.6,25.7,24.5
海南_乐东,2020-06-20,30.6,24.9,27.6,1.8,1.8,11.0,15.2,32.0,168,21.47,4.45,23.9,24.9,24.3
海南_乐东,2020-06-21,32.1,25.5,28.5,0.5,0.5,4.0,13.4,29.9,182,24.73,5.23,24.0,25.4,24.7
海南_乐东,2020-06-22,32.5,26.0,28.8,0.7,0.7,7.0,13.6,31.0,175,24.08,5.16,24.4,25.4,25.0
海南_乐东,2020-06-23,32.5,25.4,28.9,0.6,0.6,6.0,12.0,25.9,172,23.16,5.0,24.2,25.5,24.8
海南_乐东,2020-06-24,32.7,25.1,28.8,1.0,1.0,8.0,14.8,32.8,193,24.18,5.2,24.5,25.3,24.9
海南_乐东,2020-06-25,33.1,26.1,29.1,2.8,2.8,9.0,16.3,33.5,186,22.8,5.0,24.5,25.5,25.0
海南_乐东,2020-06-26,31.4,25.6,28.3,5.0,5.0,14.0,15.5,32.4,171,21.49,4.51,24.8,25.6,25.1
海南_乐东,2020-06-27,31.9,25.4,28.2,1.4,1.4,10.0,14.8,31.0,166,23.5,5.08,22.6,25.0,23.9
海南_乐东,2020-06-28,31.8,24.8,28.2,0.9,0.9,5.0,13.3,28.1,166,23.03,4.96,23.0,24.5,23.7
海南_乐东,2020-06-29,33.0,24.9,28.4,1.1,1.1,5.0,12.0,23.8,205,23.35,5.04,22.5,25.2,24.0
海南_乐东,2020-06-30,31.6,25.6,28.2,3.4,3.4,8.0,14.4,31.7,228,20.59,4.32,23.6,25.2,24.4
海南_乐东,2020-07-01,29.0,24.9,27.1,9.7,9.7,17.0,10.7,24.1,198,13.3,2.77,23.6,25.5,24.6
海南_乐东,2020-07-02,30.0,25.2,27.3,10.9,10.9,14.0,15.3,33.1,178,16.73,3.37,23.9,26.1,24.7
海南_乐东,2020-07-03,32.3,23.6,27.6,2.0,2.0,9.0,10.8,28.1,163,21.1,4.49,22.9,25.4,24.1
海南_乐东,2020-07-04,30.3,24.5,27.5,3.2,3.2,13.0,10.2,27.4,169,18.51,3.86,23.8,25.8,24.4
海南_乐东,2020-07-05,31.2,24.6,27.8,1.4,1.4,6.0,13.8,29.2,186,22.9,4.86,23.0,24.3,23.9
海南_乐东,2020-07-06,30.7,25.4,27.6,2.4,2.4,15.0,16.7,33.5,167,20.7,4.3,24.0,26.3,24.5
海南_乐东,2020-07-07,32.2,24.9,28.2,1.2,1.2,9.0,15.1,31.7,161,23.08,5.0,23.1,25.1,24.0
海南_乐东,2020-07-08,32.0,25.2,28.5,1.8,1.8,13.0,16.1,33.1,185,23.28,4.89,24.2,26.6,24.9
海南_乐东,2020-07-09,33.2,26.0,29.0,0.1,0.1,1.0,16.7,34.6,199,25.63,5.62,23.2,25.6,24.6
海南_乐东,2020-07-10,33.3,26.0,29.4,1.0,1.0,7.0,17.9,39.6,198,23.39,5.3,23.0,25.5,24.6
海南_乐东,2020-07-11,33.8,25.8,29.3,1.9,1.9,4.0,14.7,36.0,190,25.08,5.66,22.5,25.5,24.3
海南_乐东,2020-07-12,33.3,25.9,29.1,0.6,0.6,5.0,14.8,31.0,173,24.69,5.49,22.8,25.4,24.1
海南_乐东,2020-07-13,33.5,24.5,28.2,3.1,3.1,8.0,9.5,24.8,180,22.23,4.9,22.4,24.1,23.4
海南_乐东,2020-07-14,33.7,23.8,27.2,14.4,14.4,10.0,10.8,26.3,325,23.52,4.89,22.0,25.3,23.4
海南_乐东,2020-07-15,32.3,24.1,27.8,14.8,14.8,11.0,11.4,26.6,193,23.28,4.93,23.2,25.1,24.1
海南_乐东,2020-07-16,32.2,24.1,28.1,0.5,0.5,5.0,13.0,29.2,166,24.55,5.29,22.5,24.6,23.5
海南_乐东,2020-07-17,31.6,25.0,28.1,1.7,1.7,10.0,13.4,28.4,163,21.56,4.61,23.9,26.1,24.5
海南_乐东,2020-07-18,33.2,24.7,28.6,0.0,0.0,0.0,14.0,30.2,172,24.13,5.33,22.5,24.5,23.7
海南_乐东,2020-07-19,33.0,24.8,28.7,0.4,0.4,4.0,12.7,29.2,177,23.61,5.27,22.8,24.7,23.7
海南_乐东,2020-07-20,32.5,25.0,28.6,0.1,0.1,1.0,15.6,33.5,162,22.18,5.01,21.9,24.5,23.3
海南_乐东,2020-07-21,33.8,23.3,28.1,0.9,0.9,2.0,13.0,34.6,141,23.87,5.3,22.1,23.5,22.7
海南_乐东,2020-07-22,33.2,23.8,28.2,1.0,1.0,8.0,11.2,27.0,133,22.61,4.95,20.8,25.0,22.9
海南_乐东,2020-07-23,32.9,24.0,28.4,1.3,1.3,8.0,9.4,26.3,166,22.91,4.89,22.8,25.0,23.7
海南_乐东,2020-07-24,33.4,23.6,28.4,0.3,0.3,3.0,11.6,25.9,187,23.13,5.17,22.1,24.5,23.2
海南_乐东,2020-07-25,34.1,23.8,28.6,0.7,0.7,2.0,13.8,31.7,209,23.51,5.2,22.6,24.1,23.2
海南_乐东,2020-07-26,34.2,24.8,29.2,0.0,0.0,0.0,12.8,31.0,193,24.15,5.64,21.0,23.9,22.6
海南_乐东,2020-07-27,34.0,25.2,29.3,1.7,1.7,11.0,12.0,29.5,184,22.32,5.14,22.0,25.4,23.4
海南_乐东,2020-07-28,33.6,25.5,28.5,3.2,3.2,10.0,11.1,25.2,138,22.15,4.85,22.0,25.2,23.7
海南_乐东,2020-07-29,34.5,25.1,29.3,1.0,1.0,4.0,5.8,19.1,21,23.28,5.06,20.8,25.5,23.0
海南_乐东,2020-07-30,33.4,25.6,28.7,2.6,2.6,6.0,6.6,25.2,1,19.43,4.2,23.0,25.1,24.0
海南_乐东,2020-07-31,31.8,24.5,28.1,7.6,7.6,11.0,15.1,47.5,17,16.28,3.86,22.4,25.0,23.5
海南_乐东,2020-08-01,29.9,25.0,26.4,23.5,23.5,21.0,21.2,41.8,179,10.95,2.33,23.5,26.0,24.6
海南_乐东,2020-08-02,29.0,25.1,26.9,12.8,12.8,20.0,19.7,46.1,155,10.9,2.5,23.5,24.9,24.2
海南_乐东,2020-08-03,31.2,25.1,28.0,1.6,1.6,5.0,14.6,37.1,211,18.29,4.0,22.5,24.8,23.9
海南_乐东,2020-08-04,29.5,24.8,26.6,22.8,22.8,18.0,12.2,40.0,204,12.98,2.7,23.5,24.8,24.1
海南_乐东,2020-08-05,28.8,24.4,26.9,12.2,12.2,14.0,16.7,36.0,173,13.21,2.72,23.2,25.6,24.2
海南_乐东,2020-08-06,29.5,25.5,27.2,5.1,5.1,10.0,13.2,31.3,164,16.17,3.28,23.4,25.4,24.2
海南_乐东,2020-08-07,31.9,23.9,27.6,2.2,2.2,7.0,8.3,23.8,169,21.84,4.57,22.5,25.1,23.7
海南_乐东,2020-08-08,32.5,23.0,27.4,0.3,0.3,3.0,13.4,29.2,299,23.99,5.0,22.2,25.3,23.5
海南_乐东,2020-08-09,31.2,24.2,27.8,0.8,0.8,4.0,10.0,24.5,215,21.06,4.42,23.7,25.0,24.4
海南_乐东,2020-08-10,31.5,25.0,28.1,1.2,1.2,9.0,15.3,31.3,213,21.6,4.53,24.2,24.9,24.6
海南_乐东,2020-08-11,31.2,25.0,27.8,3.4,3.4,14.0,15.6,31.3,192,19.47,4.13,23.6,24.9,24.2
海南_乐东,2020-08-12,31.4,25.0,27.9,4.2,4.2,10.0,12.1,30.2,143,19.47,4.09,22.8,25.1,24.1
海南_乐东,2020-08-13,26.1,24.6,25.5,25.1,25.1,20.0,11.3,25.6,167,5.75,1.26,23.4,24.7,23.9
海南_乐东,2020-08-14,27.2,24.5,25.7,10.7,10.7,20.0,8.6,24.5,186,8.94,1.85,23.4,25.2,24.1
海南_乐东,2020-08-15,28.7,24.0,26.2,5.7,5.7,18.0,9.1,26.3,206,14.9,3.03,23.3,26.0,24.2
海南_乐东,2020-08-16,28.5,23.3,26.0,5.2,5.2,8.0,11.1,33.8,142,13.53,2.77,22.6,24.8,23.5
海南_乐东,2020-08-17,29.1,22.8,25.6,11.9,11.9,11.0,11.9,25.9,7,11.21,2.36,21.9,25.1,23.4
海南_乐东,2020-08-18,28.5,22.8,25.9,5.1,5.1,9.0,8.9,23.4,2,16.19,3.29,21.9,24.4,23.2
海南_乐东,2020-08-19,28.9,24.1,26.3,4.3,4.3,11.0,11.1,25.2,211,15.33,3.11,22.0,24.5,23.6
海南_乐东,2020-08-20,28.5,23.5,26.0,5.3,5.3,11.0,7.1,19.4,297,15.2,3.09,22.8,25.5,23.9
海南_乐东,2020-08-21,30.6,22.5,26.1,1.5,1.5,8.0,8.0,21.6,161,19.35,3.96,21.8,24.9,23.4
海南_乐东,2020-08-22,30.6,23.3,26.3,5.8,5.8,10.0,9.2,22.3,202,19.25,3.97,22.7,24.7,23.8
海南_乐东,2020-08-23,30.0,24.1,26.4,4.8,4.8,8.0,9.7,24.1,238,17.93,3.6,22.9,24.8,23.9
海南_乐东,2020-08-24,28.9,24.2,26.7,9.2,9.2,15.0,14.0,42.5,206,18.17,3.55,23.5,26.3,24.3
海南_乐东,2020-08-25,30.6,24.0,27.1,4.0,4.0,15.0,17.1,34.2,213,19.37,3.9,23.2,25.2,24.3
海南_乐东,2020-08-26,28.9,23.0,26.3,35.9,35.9,16.0,12.1,33.1,178,13.11,2.63,22.8,26.8,24.7
海南_乐东,2020-08-27,30.5,24.4,26.8,9.3,9.3,17.0,10.2,31.7,188,15.58,3.2,23.2,26.1,24.7
海南_乐东,2020-08-28,31.0,23.6,27.0,2.1,2.1,5.0,12.8,27.0,77,20.57,4.2,23.4,26.0,24.7
海南_乐东,2020-08-29,31.8,23.6,27.3,1.5,1.5,2.0,10.0,22.3,289,21.89,4.54,23.0,25.5,24.4
海南_乐东,2020-08-30,32.2,23.0,27.5,1.3,1.3,4.0,8.0,21.2,4,22.22,4.59,22.1,24.4,23.6
海南_乐东,2020-08-31,31.5,22.9,27.4,2.0,2.0,9.0,8.6,23.8,26,21.59,4.48,21.9,24.6,23.2
海南_乐东,2020-09-01,32.1,23.0,27.1,3.0,3.0,5.0,9.7,24.8,38,20.55,4.28,22.4,24.6,23.8
海南_乐东,2020-09-02,31.8,22.9,27.2,2.3,2.3,4.0,7.6,23.0,14,21.23,4.37,22.6,25.4,24.1
海南_乐东,2020-09-03,31.0,24.0,27.6,0.8,0.8,4.0,7.1,20.2,48,21.8,4.53,22.8,24.9,24.0
海南_乐东,2020-09-04,30.5,23.1,27.1,2.7,2.7,4.0,9.0,23.0,50,19.56,3.99,22.8,25.5,24.3
海南_乐东,2020-09-05,31.0,23.4,27.2,1.8,1.8,9.0,9.0,22.3,149,20.21,4.15,22.5,25.5,24.1
海南_乐东,2020-09-06,31.5,24.0,27.6,0.9,0.9,6.0,12.5,29.5,219,20.94,4.35,23.2,25.6,24.6
海南_乐东,2020-09-07,29.8,25.2,27.5,9.0,9.0,10.0,15.3,33.8,203,15.75,3.23,23.8,26.4,24.6
海南_乐东,2020-09-08,31.1,24.4,27.5,5.7,5.7,9.0,10.2,24.1,200,17.74,3.72,23.2,25.5,24.4
海南_乐东,2020-09-09,30.5,24.7,27.5,1.9,1.9,10.0,9.4,25.6,155,19.17,3.95,23.8,25.0,24.3
海南_乐东,2020-09-10,30.3,24.2,27.0,6.4,6.4,7.0,13.4,28.8,181,18.23,3.69,23.6,25.1,24.2
海南_乐东,2020-09-11,30.8,23.9,27.2,4.2,4.2,9.0,10.6,24.5,170,19.61,4.01,23.1,26.0,24.4
海南_乐东,2020-09-12,31.2,24.6,27.6,4.7,4.7,6.0,11.4,26.3,68,17.66,3.65,23.6,25.0,24.4
海南_乐东,2020-09-13,31.2,23.6,26.9,4.8,4.8,9.0,8.8,23.4,354,19.43,3.96,22.7,25.2,24.1
海南_乐东,2020-09-14,31.1,23.7,27.0,0.9,0.9,4.0,9.4,22.0,225,19.54,4.02,22.3,24.9,23.4
海南_乐东,2020-09-15,30.8,23.3,26.9,3.3,3.3,4.0,8.0,21.6,43,18.7,3.8,22.5,25.4,24.0
海南_乐东,2020-09-16,30.5,23.7,27.2,1.0,1.0,5.0,6.2,21.6,41,18.25,3.74,22.8,25.0,24.3
海南_乐东,2020-09-17,31.2,23.3,27.1,1.5,1.5,7.0,11.2,29.5,38,14.73,3.19,22.6,24.7,23.9
海南_乐东,2020-09-18,29.2,25.3,27.3,6.9,6.9,19.0,18.7,49.0,64,12.55,2.85,23.4,24.7,24.1
海南_乐东,2020-09-19,28.0,25.3,26.3,11.8,11.8,19.0,7.6,23.4,116,7.79,1.71,23.6,25.0,24.3
海南_乐东,2020-09-20,27.8,24.6,25.9,13.7,13.7,21.0,8.1,21.2,235,9.01,1.89,23.5,25.2,24.3
海南_乐东,2020-09-21,29.3,23.4,26.4,2.4,2.4,5.0,7.8,20.5,309,14.71,3.02,22.5,24.5,23.8
海南_乐东,2020-09-22,30.6,22.7,26.6,4.9,4.9,6.0,7.6,18.4,18,19.2,3.92,22.0,25.3,23.8
海南_乐东,2020-09-23,31.2,22.9,27.0,1.1,1.1,3.0,7.6,16.2,45,22.34,4.61,22.5,25.0,23.9
海南_乐东,2020-09-24,31.5,23.4,27.1,0.8,0.8,4.0,9.0,19.4,341,19.98,4.12,22.5,24.4,23.5
海南_乐东,2020-09-25,30.6,23.8,26.8,0.8,0.8,5.0,7.3,18.4,241,17.92,3.68,22.5,24.7,23.7
海南_乐东,2020-09-26,30.5,23.0,26.8,5.4,5.4,6.0,12.0,24.8,258,18.09,3.68,22.6,25.4,24.0
海南_乐东,2020-09-27,31.2,22.8,26.3,28.0,28.0,7.0,13.5,28.4,335,16.69,3.39,21.9,25.0,23.7
海南_乐东,2020-09-28,30.0,23.8,26.2,8.5,8.5,8.0,9.6,21.2,7,15.3,3.13,22.5,25.3,23.8
海南_乐东,2020-09-29,29.0,23.2,25.7,5.1,5.1,10.0,6.5,15.1,351,7.78,1.7,22.6,24.6,23.8
海南_乐东,2020-09-30,30.9,23.4,26.8,1.2,1.2,4.0,9.0,23.0,346,18.48,3.77,22.1,24.5,23.6
海南_乐东,2020-10-01,30.4,22.9,26.3,1.7,1.7,3.0,10.0,24.5,38,14.45,2.96,22.2,24.5,23.7
海南_乐东,2020-10-02,30.0,22.7,26.5,1.6,1.6,6.0,11.2,24.8,44,15.57,3.18,22.0,24.8,23.8
海南_乐东,2020-10-03,28.6,22.9,25.9,6.3,6.3,9.0,7.1,18.4,359,11.07,2.28,22.1,25.0,23.8
海南_乐东,2020-10-04,30.1,22.8,26.2,2.5,2.5,7.0,9.0,25.2,55,18.15,3.65,22.3,24.8,23.7
海南_乐东,2020-10-05,32.0,22.0,26.4,0.5,0.5,5.0,7.3,18.4,41,21.12,4.34,21.8,24.5,22.9
海南_乐东,2020-10-06,30.4,22.6,26.1,0.5,0.5,5.0,13.5,38.5,38,18.07,3.82,21.7,23.4,22.5
海南_乐东,2020-10-07,27.1,24.5,25.6,3.6,3.6,12.0,17.1,32.8,35,10.24,2.48,20.6,22.8,22.0
海南_乐东,2020-10-08,29.1,23.2,25.5,0.0,0.0,0.0,22.3,42.1,43,19.05,4.22,19.6,22.0,20.8
海南_乐东,2020-10-09,27.3,22.8,24.5,0.1,0.1,1.0,22.4,41.8,34,15.25,3.41,19.1,21.4,20.2
海南_乐东,2020-10-10,28.4,21.4,24.5,0.0,0.0,0.0,18.7,35.3,31,17.67,3.72,18.9,21.5,20.0
海南_乐东,2020-10-11,27.4,22.1,24.3,5.8,5.8,7.0,17.3,32.8,25,9.25,2.24,18.8,21.9,20.4
海南_乐东,2020-10-12,29.5,23.4,25.6,1.4,1.4,6.0,18.6,39.2,34,15.08,3.43,19.2,23.0,21.4
海南_乐东,2020-10-13,25.8,22.9,24.1,21.5,21.5,15.0,13.0,38.2,343,7.23,1.84,19.4,21.9,20.7
海南_乐东,2020-10-14,26.5,22.4,24.4,33.7,33.7,24.0,19.7,38.5,171,6.61,1.39,21.7,25.1,23.1
海南_乐东,2020-10-15,29.1,23.4,25.5,33.1,33.1,20.0,11.5,37.8,48,12.36,2.64,21.9,24.0,22.8
海南_乐东,2020-10-16,28.6,23.0,25.6,16.2,16.2,16.0,20.1,55.8,37,12.19,2.71,21.4,23.6,22.6
海南_乐东,2020-10-17,27.4,23.5,25.0,28.3,28.3,21.0,17.6,45.0,38,8.6,2.22,20.6,22.9,21.7
海南_乐东,2020-10-18,27.3,23.2,24.9,26.1,26.1,24.0,15.3,45.4,43,8.0,1.95,20.7,23.7,22.0
海南_乐东,2020-10-19,25.1,22.9,23.7,30.6,30.6,21.0,15.9,36.0,32,2.51,0.95,20.5,22.4,21.1
海南_乐东,2020-10-20,28.1,21.9,24.3,0.0,0.0,0.0,18.4,35.6,37,17.62,3.54,19.0,21.8,20.5
海南_乐东,2020-10-21,25.7,19.2,22.0,0.0,0.0,0.0,16.5,32.8,7,20.04,3.7,16.5,19.2,18.1
海南_乐东,2020-10-22,25.0,17.6,21.2,0.0,0.0,0.0,13.2,28.8,7,20.69,3.79,15.7,17.8,16.7
海南_乐东,2020-10-23,26.6,17.5,21.7,0.0,0.0,0.0,13.4,26.3,16,20.89,4.04,15.5,17.8,16.7
海南_乐东,2020-10-24,25.2,18.4,21.2,6.0,6.0,8.0,10.2,38.2,5,10.22,2.21,14.9,18.6,16.8
海南_乐东,2020-10-25,28.1,19.8,23.9,3.8,3.8,15.0,22.6,44.6,46,18.38,3.6,16.9,22.6,20.4
海南_乐东,2020-10-26,27.4,21.5,24.1,8.0,8.0,9.0,8.4,30.2,16,9.62,1.97,20.3,23.5,22.0
海南_乐东,2020-10-27,28.3,19.0,23.6,0.0,0.0,0.0,17.1,32.0,23,19.16,3.97,18.1,20.2,19.3
海南_乐东,2020-10-28,27.5,22.6,24.6,25.8,25.8,19.0,21.3,55.8,43,7.74,2.23,17.0,23.5,21.1
海南_乐东,2020-10-29,29.0,23.4,25.7,12.0,12.0,16.0,17.4,47.5,78,16.95,3.45,21.6,23.6,22.5
海南_乐东,2020-10-30,29.0,22.5,25.1,3.3,3.3,8.0,12.7,29.9,47,14.17,2.94,20.3,23.4,21.9
海南_乐东,2020-10-31,29.2,21.2,24.3,0.0,0.0,0.0,14.7,28.8,43,17.15,3.55,19.0,21.6,20.3
海南_乐东,2020-11-01,27.1,19.1,23.0,0.0,0.0,0.0,10.9,23.4,40,20.45,3.95,17.2,19.9,18.4
海南_乐东,2020-11-02,28.1,17.0,22.2,0.0,0.0,0.0,12.6,24.1,39,15.5,3.21,15.9,20.5,18.2
海南_乐东,2020-11-03,26.8,18.5,22.3,0.0,0.0,0.0,12.3,25.2,30,14.45,2.98,17.1,19.7,18.4
海南_乐东,2020-11-04,26.5,18.0,22.0,0.0,0.0,0.0,15.5,30.2,30,13.42,2.77,16.6,20.2,18.4
海南_乐东,2020-11-05,25.1,20.5,22.4,0.4,0.4,2.0,11.5,22.3,35,7.31,1.84,16.3,20.1,18.2
海南_乐东,2020-11-06,26.5,20.5,23.2,1.2,1.2,8.0,16.3,31.3,34,12.02,2.47,18.6,21.1,19.8
海南_乐东,2020-11-07,28.4,17.6,22.3,0.0,0.0,0.0,12.1,24.8,27,18.33,3.67,16.1,19.8,18.3
海南_乐东,2020-11-08,27.5,17.5,22.0,0.0,0.0,0.0,14.8,29.5,28,17.12,3.45,16.5,19.8,18.0
海南_乐东,2020-11-09,26.5,18.5,22.1,0.0,0.0,0.0,18.9,37.1,18,18.19,3.73,13.8,18.5,16.6
海南_乐东,2020-11-10,24.8,19.9,21.6,0.5,0.5,3.0,20.6,38.9,32,10.31,2.6,13.7,18.2,16.3
海南_乐东,2020-11-11,24.8,20.1,22.0,3.4,3.4,6.0,20.9,39.2,36,12.72,2.67,16.7,19.2,18.2
海南_乐东,2020-11-12,25.9,16.7,21.5,0.0,0.0,0.0,14.6,29.2,25,19.07,3.71,14.1,17.4,16.4
海南_乐东,2020-11-13,26.6,15.1,20.4,0.0,0.0,0.0,15.0,28.8,16,19.87,4.0,12.3,16.9,14.2
海南_乐东,2020-11-14,24.5,18.6,21.4,3.3,3.3,7.0,20.0,57.6,15,10.26,2.41,13.6,19.1,17.1
海南_乐东,2020-11-15,26.6,22.3,24.1,22.1,22.1,18.0,15.9,42.8,61,6.25,1.53,19.7,23.0,21.7
海南_乐东,2020-11-16,28.9,21.1,24.8,0.7,0.7,5.0,10.8,23.4,40,16.02,3.22,20.4,22.8,21.7
海南_乐东,2020-11-17,28.7,18.5,23.1,0.0,0.0,0.0,10.5,21.2,17,16.8,3.31,17.9,22.9,20.5
海南_乐东,2020-11-18,28.4,19.2,23.9,1.5,1.5,9.0,9.1,19.1,84,16.4,3.21,18.8,23.2,21.7
海南_乐东,2020-11-19,29.1,21.6,24.6,0.4,0.4,3.0,13.4,25.2,234,15.08,2.99,21.5,23.5,22.5
海南_乐东,2020-11-20,28.0,22.0,24.7,0.0,0.0,0.0,10.0,19.1,254,15.53,3.07,21.4,23.0,22.2
海南_乐东,2020-11-21,29.0,20.9,24.3,0.0,0.0,0.0,12.7,25.2,289,16.46,3.26,20.6,23.2,21.9
海南_乐东,2020-11-22,29.4,20.5,24.2,0.6,0.6,4.0,14.1,27.0,84,15.35,3.07,20.2,23.0,21.8
海南_乐东,2020-11-23,28.9,19.0,23.4,0.1,0.1,1.0,11.3,23.8,39,15.74,3.23,18.0,21.7,19.8
海南_乐东,2020-11-24,28.4,19.3,23.2,0.1,0.1,1.0,12.9,26.3,41,16.42,3.36,18.5,21.1,19.6
海南_乐东,2020-11-25,28.8,18.9,23.2,0.0,0.0,0.0,10.9,23.4,37,16.92,3.41,17.9,21.0,19.5
海南_乐东,2020-11-26,27.9,19.1,22.8,0.1,0.1,1.0,15.3,29.9,42,16.35,3.28,17.9,21.0,19.3
海南_乐东,2020-11-27,27.7,17.3,21.9,0.0,0.0,0.0,19.6,36.7,36,16.64,3.39,15.3,18.8,17.6
海南_乐东,2020-11-28,25.1,18.5,21.6,0.0,0.0,0.0,18.6,35.3,35,16.01,3.27,15.5,17.2,16.6
海南_乐东,2020-11-29,22.0,17.9,19.8,0.0,0.0,0.0,16.8,33.5,31,9.77,2.24,14.1,15.9,15.1
海南_乐东,2020-11-30,23.3,17.0,19.3,0.0,0.0,0.0,19.1,37.4,25,15.35,2.81,13.2,16.8,15.0
海南_乐东,2020-12-01,23.8,16.9,19.9,0.0,0.0,0.0,19.5,38.5,33,15.96,2.97,14.6,17.0,15.6
海南_乐东,2020-12-02,24.5,17.8,20.4,0.0,0.0,0.0,14.0,28.4,48,17.68,3.58,13.4,15.6,14.8
海南_乐东,2020-12-03,23.2,14.0,18.7,0.0,0.0,0.0,17.3,34.2,34,18.68,3.41,11.6,15.4,13.6
海南_乐东,2020-12-04,20.9,12.2,16.1,0.0,0.0,0.0,15.7,32.8,28,18.61,3.19,10.4,12.4,11.2
海南_乐东,2020-12-05,21.2,11.8,16.3,0.0,0.0,0.0,15.3,29.5,40,17.72,3.08,10.1,12.9,11.5
海南_乐东,2020-12-06,24.0,14.2,18.9,0.7,0.7,3.0,9.2,19.8,34,10.58,2.2,11.8,17.4,14.1
海南_乐东,2020-12-07,24.3,15.6,19.4,0.0,0.0,0.0,13.0,26.3,42,15.13,2.91,14.3,16.2,15.2
海南_乐东,2020-12-08,23.5,14.9,18.9,0.0,0.0,0.0,12.3,26.6,35,13.18,2.65,12.3,15.2,13.9
海南_乐东,2020-12-09,24.8,13.9,19.1,0.0,0.0,0.0,8.4,20.2,47,13.01,2.52,10.8,18.0,14.0
